Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$88,218.27",0.3%,3.9%,4.7%,"$31,229,733,559","$1,750,372,570,886"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$2,083.99",0.4%,4.5%,7.9%,"$15,057,412,420","$251,423,993,889"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$1,0.0%,0.0%,0.0%,"$27,407,730,515","$143,490,780,307"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.46,0.5%,3.0%,4.5%,"$3,238,299,423","$143,291,426,222"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$635.77,0.5%,2.0%,1.3%,"$972,737,647","$92,729,869,365"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$141.55,0.8%,8.1%,10.2%,"$4,652,752,424","$72,461,319,316"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$0.9999,0.0%,0.0%,0.0%,"$10,100,109,692","$59,438,650,451"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1832,0.1%,7.8%,4.9%,"$1,267,159,247","$27,199,076,966"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.7321,0.8%,4.5%,1.2%,"$895,505,853","$26,335,400,304"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.229,0.3%,0.9%,4.4%,"$739,675,152","$21,758,988,135"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$2,083.66",0.3%,4.6%,8.1%,"$20,703,436","$19,475,574,764"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$88,045.49",0.3%,3.8%,4.8%,"$204,934,497","$11,354,151,374"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$15.08,0.6%,5.6%,8.1%,"$495,854,335","$9,620,757,181"
https://assets.coingecko.com/coins/images/17980/standard/photo_2024-09-10_17.09.00.jpeg?1725963446,Toncoin TON,TON,$3.72,0.6%,1.5%,7.2%,"$164,486,146","$9,238,743,623"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.75,0.3%,0.4%,0.5%,"$3,249,947","$9,013,317,261"
