Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$103,240",0.1%,0.3%,6.9%,"$35,941,241,781","$2,050,619,403,367"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$2,347.15",0.4%,6.1%,27.7%,"$40,896,555,942","$283,352,511,379"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$1.00,0.0%,0.0%,0.0%,"$47,435,677,740","$149,742,971,704"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.37,0.1%,3.1%,6.7%,"$5,557,059,118","$138,492,712,212"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$659.10,0.1%,5.1%,9.8%,"$2,094,598,251","$96,153,776,201"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$170.89,0.0%,5.1%,15.3%,"$8,465,491,748","$88,615,125,424"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$1,0.0%,0.0%,0.0%,"$15,122,902,465",
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.2116,1.3%,8.3%,17.2%,"$2,678,307,896","$31,552,285,741"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.7802,0.1%,2.6%,11.2%,"$1,335,053,187","$28,116,138,310"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2628,0.2%,3.3%,5.4%,"$1,690,021,262","$24,947,202,824"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$2,344.32",0.4%,6.2%,27.6%,"$133,868,878","$21,513,583,903"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$103,040",0.1%,0.1%,6.8%,"$329,749,715","$13,275,135,036"
https://assets.coingecko.com/coins/images/26375/standard/sui-ocean-square.png?1727791290,Sui SUI,SUI,$3.95,0.4%,1.3%,14.5%,"$2,398,351,699","$13,133,813,761"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$16.04,0.4%,2.4%,10.5%,"$863,957,813","$10,539,150,784"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$23.73,1.4%,6.5%,12.2%,"$709,389,008","$9,916,936,824"
https://assets.coingecko.com/coins/images/18834/standard/wstETH.png?1696518295,Wrapped stETH WSTETH,WSTETH,"$2,814.67",0.5%,6.0%,27.6%,"$65,997,530","$9,707,667,978"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.3005,0.1%,2.9%,9.7%,"$379,277,032","$9,317,632,401"
https://assets.coingecko.com/coins/images/11939/standard/shiba.png?1696511800,Shiba Inu SHIB,SHIB,$0.00001527,0.9%,6.9%,14.5%,"$661,911,282","$8,962,577,315"
https://assets.coingecko.com/coins/images/3688/standard/hbar.png?1696504364,Hedera HBAR,HBAR,$0.2039,0.0%,4.7%,10.4%,"$355,956,032","$8,586,659,578"
https://assets.coingecko.com/coins/images/50882/standard/hyperliquid.jpg?1729431300,Hyperliquid HYPE,HYPE,$24.77,1.1%,1.8%,19.2%,"$233,536,362","$8,263,758,544"
https://assets.coingecko.com/coins/images/780/standard/bitcoin-cash-circle.png?1696501932,Bitcoin Cash BCH,BCH,$415.37,0.1%,0.4%,12.1%,"$394,204,213","$8,252,366,229"
https://assets.coingecko.com/coins/images/17980/standard/photo_2024-09-10_17.09.00.jpeg?1725963446,Toncoin TON,TON,$3.31,0.2%,2.4%,3.6%,"$265,460,300","$8,238,813,077"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$8.73,0.1%,1.5%,2.2%,"$9,543,706","$8,064,761,169"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$1.00,0.0%,0.0%,0.0%,"$27,424,631","$7,986,006,112"
https://assets.coingecko.com/coins/images/2/standard/litecoin.png?1696501400,Litecoin LTC,LTC,$102.82,0.3%,8.1%,17.4%,"$987,369,497","$7,797,506,723"
https://static.coingecko.com/s/polkadot-73b0c058cae10a2f076a82dcade5cbe38601fad05d5e6211188f09eb96fa4617.gif,Polkadot DOT,DOT,$5.05,0.5%,12.4%,21.6%,"$484,821,979","$7,658,755,548"
https://assets.coingecko.com/coins/images/2518/standard/weth.png?1696503332,WETH WETH,WETH,"$2,347.66",0.5%,6.1%,27.6%,"$514,893,080","$6,384,174,893"
https://assets.coingecko.com/coins/images/69/standard/monero_logo.png?1696501460,Monero XMR,XMR,$315.09,0.9%,6.1%,14.1%,"$109,444,308","$5,812,653,892"
https://assets.coingecko.com/coins/images/33033/standard/weETH.png?1701438396,Wrapped eETH WEETH,WEETH,"$2,503.73",0.4%,6.1%,27.8%,"$150,561,930","$5,551,346,827"
https://assets.coingecko.com/coins/images/11610/standard/Bitget_logo.png?1736925727,Bitget Token BGB,BGB,$4.74,0.7%,5.8%,7.6%,"$285,266,176","$5,539,080,035"
https://assets.coingecko.com/coins/images/29850/standard/pepe-token.jpeg?1696528776,Pepe PEPE,PEPE,$0.00001258,0.6%,14.5%,47.0%,"$3,955,021,942","$5,276,825,294"
https://assets.coingecko.com/coins/images/54342/standard/pi_network.jpg?1739347576,Pi Network PI,PI,$0.7399,0.9%,7.4%,25.1%,"$427,083,268","$5,206,047,510"
https://assets.coingecko.com/coins/images/35021/standard/USDT.png?1707233575,Binance Bridged USDT (BNB Smart Chain) BSC-USD,BSC-USD,$0.9993,0.0%,0.1%,0.1%,"$802,638,047","$5,182,913,038"
https://assets.coingecko.com/coins/images/40143/standard/cbbtc.webp?1726136727,Coinbase Wrapped BTC CBBTC,CBBTC,"$103,218",0.1%,0.3%,6.9%,"$400,948,362","$4,707,785,953"
https://assets.coingecko.com/coins/images/33613/standard/usde.png?1733810059,Ethena USDe USDE,USDE,$1.00,0.0%,0.0%,0.1%,"$164,855,565","$4,658,952,489"
https://assets.coingecko.com/coins/images/27045/standard/wbt_token.png?1696526096,WhiteBIT Coin WBT,WBT,$30.32,0.0%,0.0%,4.8%,"$24,547,379","$4,369,821,249"
https://assets.coingecko.com/coins/images/28452/standard/ARUsPeNQ_400x400.jpeg?1696527447,Bittensor TAO,TAO,$445.44,0.8%,3.6%,19.0%,"$235,592,975","$3,893,401,900"
https://assets.coingecko.com/coins/images/12504/standard/uniswap-logo.png?1720676669,Uniswap UNI,UNI,$6.45,0.3%,4.1%,23.3%,"$503,571,439","$3,864,671,266"
https://assets.coingecko.com/coins/images/10365/standard/near.jpg?1696510367,NEAR Protocol NEAR,NEAR,$2.96,0.4%,6.6%,18.4%,"$347,672,291","$3,575,022,222"
https://assets.coingecko.com/coins/images/26455/standard/aptos_round.png?1696525528,Aptos APT,APT,$5.68,0.7%,1.9%,5.0%,"$280,845,548","$3,514,461,715"
https://assets.coingecko.com/coins/images/9956/standard/Badge_Dai.png?1696509996,Dai DAI,DAI,$1.00,0.0%,0.0%,0.0%,"$132,174,880","$3,474,015,188"
https://assets.coingecko.com/coins/images/4463/standard/WeChat_Image_20220118095654.png?1696505053,OKB OKB,OKB,$54.80,0.0%,4.2%,6.7%,"$24,114,071","$3,292,772,519"
https://assets.coingecko.com/coins/images/12645/standard/aave-token-round.png?1720472354,Aave AAVE,AAVE,$212.13,0.3%,3.8%,22.0%,"$446,658,004","$3,204,879,452"
https://assets.coingecko.com/coins/images/26580/standard/ONDO.png?1696525656,Ondo ONDO,ONDO,$1.02,0.6%,3.4%,12.2%,"$354,444,510","$3,195,360,788"
