Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$88,481.89",0.0%,1.2%,3.1%,"$36,557,573,878","$1,756,948,817,465"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,626.63",0.2%,0.9%,0.9%,"$15,912,753,697","$196,384,334,340"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$1,0.0%,0.0%,0.0%,"$29,521,012,899","$144,723,665,028"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.10,0.2%,1.3%,2.5%,"$2,107,377,739","$122,664,544,078"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$606.05,0.0%,0.3%,3.0%,"$596,910,309","$88,411,479,681"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$139.29,0.2%,0.6%,5.8%,"$4,497,082,132","$72,045,892,888"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$1,0.0%,0.0%,0.0%,"$7,521,653,431","$60,888,365,702"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1643,0.4%,1.5%,2.8%,"$1,031,309,809","$24,473,649,018"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2488,0.3%,1.9%,1.1%,"$673,839,845","$23,625,401,556"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6397,0.9%,0.9%,0.8%,"$587,068,383","$23,048,254,935"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,624.56",0.1%,0.9%,1.0%,"$27,612,175","$15,052,056,077"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$88,331.84",0.1%,1.2%,3.0%,"$220,371,221","$11,378,735,015"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$13.35,0.1%,1.4%,5.2%,"$348,591,310","$8,517,836,837"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$20.18,0.5%,2.2%,1.2%,"$316,953,180","$8,399,212,627"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.07,1.1%,4.1%,3.8%,"$4,019,043","$8,379,823,623"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.2474,0.3%,5.0%,2.6%,"$197,845,371","$7,629,991,208"
