Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$84,469.09",0.1%,0.4%,2.2%,"$16,340,419,167","$1,677,358,488,652"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,588.59",0.1%,0.5%,1.3%,"$7,985,964,830","$191,845,497,705"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$0.9999,0.0%,0.0%,0.0%,"$14,496,583,275","$144,782,871,321"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.07,0.0%,0.6%,3.3%,"$1,917,231,805","$121,123,207,358"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$592.03,0.0%,1.1%,1.2%,"$611,431,261","$86,367,564,309"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$134.10,0.4%,2.0%,11.3%,"$3,332,060,977","$69,246,991,098"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$0.9999,0.0%,0.0%,0.0%,"$6,878,592,785","$60,884,245,999"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1563,0.3%,1.0%,1.4%,"$540,671,040","$23,269,732,666"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2431,0.1%,1.8%,2.3%,"$579,624,890","$23,083,171,693"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6176,0.1%,0.1%,1.0%,"$397,081,294","$22,252,590,488"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,587.02",0.1%,0.3%,1.3%,"$15,226,922","$14,736,149,882"
