Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$85,199.15",0.1%,0.6%,1.8%,"$10,080,530,782","$1,691,449,262,324"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,600.98",0.0%,0.8%,1.2%,"$5,338,643,198","$193,239,354,872"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$0.9999,0.0%,0.0%,0.0%,"$22,733,978,747","$144,628,618,378"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.09,0.1%,0.6%,1.6%,"$1,456,197,961","$121,859,673,233"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$592.40,0.1%,0.7%,0.7%,"$474,624,805","$86,422,906,768"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$138.84,0.2%,2.8%,11.9%,"$2,780,289,471","$71,728,571,575"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$0.9999,0.0%,0.0%,0.0%,"$4,642,169,935","$60,895,604,554"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1589,0.1%,2.0%,2.5%,"$497,418,757","$23,660,535,989"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2424,0.3%,0.8%,2.6%,"$517,889,824","$23,017,631,277"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.63,0.1%,2.2%,0.5%,"$385,592,987","$22,690,996,668"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,599.70",0.1%,0.8%,1.2%,"$21,632,013","$14,854,879,735"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$85,022.62",0.1%,0.5%,1.6%,"$102,771,175","$10,948,204,580"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.35,0.1%,2.3%,0.1%,"$2,566,751","$8,645,498,319"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$12.87,0.2%,1.5%,0.9%,"$182,152,414","$8,213,459,666"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$19.49,0.4%,1.2%,2.0%,"$132,838,660","$8,107,853,742"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.2471,0.8%,2.0%,4.8%,"$84,754,744","$7,620,712,473"
https://assets.coingecko.com/coins/images/17980/standard/photo_2024-09-10_17.09.00.jpeg?1725963446,Toncoin TON,TON,$2.99,0.1%,0.4%,2.8%,"$93,357,898","$7,515,103,937"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$0.9998,0.0%,0.0%,0.0%,"$10,753,100","$7,191,160,135"
https://assets.coingecko.com/coins/images/11939/standard/shiba.png?1696511800,Shiba Inu SHIB,SHIB,$0.00001219,0.2%,1.6%,0.8%,"$113,456,281","$7,182,392,005"
https://assets.coingecko.com/coins/images/3688/standard/hbar.png?1696504364,Hedera HBAR,HBAR,$0.1666,0.2%,0.4%,1.0%,"$105,924,522","$7,034,475,342"
https://assets.coingecko.com/coins/images/26375/standard/sui-ocean-square.png?1727791290,Sui SUI,SUI,$2.15,0.1%,0.7%,2.3%,"$396,729,939","$6,978,797,952"
