Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$83,698.76",0.3%,1.1%,9.2%,"$26,263,194,823","$1,662,097,784,038"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,595.06",0.0%,1.8%,8.9%,"$11,842,232,326","$192,557,625,580"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$1,0.0%,0.0%,0.1%,"$23,706,399,784","$144,570,063,896"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.09,0.4%,2.0%,16.1%,"$2,523,063,629","$122,044,940,706"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$580.20,0.3%,0.9%,4.5%,"$483,813,121","$84,662,368,256"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$126.83,0.0%,2.5%,20.5%,"$3,705,104,907","$65,505,574,135"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$0.9999,0.0%,0.0%,0.0%,"$5,891,101,898",
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2506,0.0%,0.4%,8.8%,"$726,307,578","$23,796,783,916"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1542,0.5%,3.1%,8.2%,"$764,068,256","$22,957,553,696"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6098,0.4%,4.2%,9.3%,"$705,592,632","$21,965,591,845"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,593.79",0.0%,1.9%,9.2%,"$23,199,809","$14,808,418,970"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$83,716.93",0.3%,0.9%,9.4%,"$235,538,206","$10,793,573,487"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.32,0.5%,0.9%,3.4%,"$2,524,403","$8,601,840,548"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$19.03,0.9%,5.5%,18.6%,"$276,245,315","$7,921,417,925"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$12.27,0.2%,2.9%,12.7%,"$367,015,612","$7,834,192,814"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.2361,0.6%,1.9%,6.6%,"$146,442,247","$7,280,687,255"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$0.9999,0.0%,0.0%,0.0%,"$14,481,759","$7,279,540,181"
