Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$88,392.61",0.0%,0.9%,3.1%,"$36,842,877,127","$1,754,978,514,439"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,625.69",0.6%,1.3%,1.1%,"$15,873,642,884","$196,231,086,514"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$1.00,0.0%,0.0%,0.0%,"$33,456,330,205","$144,725,429,702"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.10,0.3%,1.8%,2.6%,"$2,118,245,518","$122,403,910,664"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$605.72,0.3%,0.1%,2.8%,"$581,814,368","$88,363,776,429"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$139.52,0.5%,0.6%,6.1%,"$4,497,833,519","$72,150,964,630"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$1.00,0.0%,0.0%,0.0%,"$6,040,648,664","$60,895,133,683"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1637,0.1%,1.1%,2.3%,"$1,005,911,666","$24,385,558,077"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2483,0.2%,1.3%,1.3%,"$674,887,489","$23,569,908,405"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6349,0.3%,1.8%,1.9%,"$602,858,125","$22,866,817,327"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,624.81",0.7%,1.3%,1.1%,"$27,024,697","$15,056,795,527"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$88,352.59",0.0%,0.9%,3.3%,"$221,243,323","$11,380,305,308"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$13.34,0.5%,1.9%,4.8%,"$350,334,532","$8,512,673,130"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$20.26,0.3%,2.4%,1.2%,"$324,354,744","$8,430,275,516"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.05,1.2%,4.1%,3.8%,"$4,115,406","$8,374,670,553"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.2462,0.6%,4.7%,2.0%,"$203,242,566","$7,595,132,536"
https://assets.coingecko.com/coins/images/26375/standard/sui-ocean-square.png?1727791290,Sui SUI,SUI,$2.32,1.9%,2.8%,5.5%,"$864,498,184","$7,538,612,638"
https://assets.coingecko.com/coins/images/11939/standard/shiba.png?1696511800,Shiba Inu SHIB,SHIB,$0.00001255,0.2%,1.2%,4.9%,"$139,883,873","$7,399,691,647"
https://assets.coingecko.com/coins/images/17980/standard/photo_2024-09-10_17.09.00.jpeg?1725963446,Toncoin TON,TON,$2.93,0.3%,3.7%,0.9%,"$153,082,115","$7,360,940,809"
https://assets.coingecko.com/coins/images/3688/standard/hbar.png?1696504364,Hedera HBAR,HBAR,$0.1731,0.1%,0.2%,3.9%,"$165,068,890","$7,310,558,132"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$0.9999,0.0%,0.0%,0.0%,"$8,352,661","$7,239,427,832"
