Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$88,384.12",0.3%,1.0%,3.4%,"$36,126,332,103","$1,753,840,199,719"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,611.17",2.1%,2.2%,1.7%,"$14,203,049,041","$193,757,995,241"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$1,0.0%,0.0%,0.0%,"$28,766,558,240","$144,721,482,214"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.09,1.0%,1.8%,2.2%,"$1,999,425,394","$122,113,821,300"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$603.76,0.5%,0.1%,2.6%,"$553,657,397","$88,014,690,025"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$140.28,0.9%,0.3%,6.8%,"$4,314,000,832","$72,494,401,141"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$1.00,0.0%,0.0%,0.0%,"$10,036,537,428","$60,880,465,488"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1644,2.2%,1.2%,3.3%,"$1,021,709,538","$24,437,324,507"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2477,0.0%,0.8%,1.6%,"$669,984,110","$23,507,003,051"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6327,1.4%,2.0%,1.4%,"$492,891,479","$22,747,958,525"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,612.01",2.1%,2.1%,1.6%,"$26,805,569","$14,918,545,989"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$88,246.15",0.3%,1.0%,3.3%,"$215,582,125","$11,374,904,437"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.19,0.0%,2.7%,2.5%,"$3,959,590","$8,480,908,330"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$13.26,1.6%,2.8%,4.6%,"$338,004,425","$8,446,142,496"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$20.07,2.3%,2.4%,0.8%,"$335,338,699","$8,326,174,453"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.2474,1.3%,3.7%,3.1%,"$215,122,618","$7,613,328,998"
https://assets.coingecko.com/coins/images/26375/standard/sui-ocean-square.png?1727791290,Sui SUI,SUI,$2.28,1.4%,0.9%,3.8%,"$924,528,340","$7,379,465,014"
https://assets.coingecko.com/coins/images/17980/standard/photo_2024-09-10_17.09.00.jpeg?1725963446,Toncoin TON,TON,$2.94,0.4%,3.3%,0.4%,"$149,609,998","$7,376,329,525"
https://assets.coingecko.com/coins/images/11939/standard/shiba.png?1696511800,Shiba Inu SHIB,SHIB,$0.0000125,1.6%,1.5%,4.9%,"$145,676,172","$7,356,885,458"
https://assets.coingecko.com/coins/images/3688/standard/hbar.png?1696504364,Hedera HBAR,HBAR,$0.1732,1.0%,0.2%,4.0%,"$164,975,307","$7,299,710,517"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$0.9999,0.0%,0.0%,0.0%,"$7,646,907","$7,241,849,241"
https://assets.coingecko.com/coins/images/18834/standard/wstETH.png?1696518295,Wrapped stETH WSTETH,WSTETH,"$1,931.12",1.9%,2.2%,1.7%,"$15,122,579","$6,887,908,631"
https://assets.coingecko.com/coins/images/780/standard/bitcoin-cash-circle.png?1696501932,Bitcoin Cash BCH,BCH,$341.48,0.5%,0.1%,2.5%,"$183,574,559","$6,748,496,781"
https://assets.coingecko.com/coins/images/50882/standard/hyperliquid.jpg?1729431300,Hyperliquid HYPE,HYPE,$18.27,0.4%,0.3%,12.7%,"$128,194,447","$6,100,414,816"
https://assets.coingecko.com/coins/images/2/standard/litecoin.png?1696501400,Litecoin LTC,LTC,$79.52,1.4%,0.9%,2.1%,"$352,163,261","$6,016,482,561"
https://static.coingecko.com/s/polkadot-73b0c058cae10a2f076a82dcade5cbe38601fad05d5e6211188f09eb96fa4617.gif,Polkadot DOT,DOT,$3.76,1.5%,4.8%,2.3%,"$139,624,474","$5,713,020,006"
https://assets.coingecko.com/coins/images/11610/standard/Bitget_logo.png?1736925727,Bitget Token BGB,BGB,$4.44,0.6%,0.3%,2.6%,"$151,101,750","$5,193,384,255"
https://assets.coingecko.com/coins/images/35021/standard/USDT.png?1707233575,Binance Bridged USDT (BNB Smart Chain) BSC-USD,BSC-USD,$1.00,0.0%,0.1%,0.0%,"$179,635,268","$5,190,890,167"
https://assets.coingecko.com/coins/images/33613/standard/usde.png?1733810059,Ethena USDe USDE,USDE,$0.9985,0.1%,0.0%,0.1%,"$40,230,665","$4,820,481,344"
https://assets.coingecko.com/coins/images/2518/standard/weth.png?1696503332,WETH WETH,WETH,"$1,610.08",1.9%,2.1%,1.7%,"$230,398,435","$4,479,426,225"
https://assets.coingecko.com/coins/images/54342/standard/pi_network.jpg?1739347576,Pi Network PI,PI,$0.6316,0.4%,1.2%,15.0%,"$81,031,178","$4,381,538,706"
https://assets.coingecko.com/coins/images/27045/standard/wbt_token.png?1696526096,WhiteBIT Coin WBT,WBT,$28.31,0.3%,0.4%,1.6%,"$15,362,598","$4,080,089,692"
https://assets.coingecko.com/coins/images/69/standard/monero_logo.png?1696501460,Monero XMR,XMR,$216.27,0.1%,0.3%,2.1%,"$62,335,574","$3,993,872,796"
https://assets.coingecko.com/coins/images/33033/standard/weETH.png?1701438396,Wrapped eETH WEETH,WEETH,"$1,715.27",1.9%,2.2%,1.6%,"$23,366,772","$3,534,940,419"
https://assets.coingecko.com/coins/images/40143/standard/cbbtc.webp?1726136727,Coinbase Wrapped BTC CBBTC,CBBTC,"$88,280.43",0.3%,1.0%,3.2%,"$248,093,108","$3,483,673,484"
https://assets.coingecko.com/coins/images/29850/standard/pepe-token.jpeg?1696528776,Pepe PEPE,PEPE,$0.058044,2.4%,2.3%,8.7%,"$703,562,106","$3,373,359,525"
https://assets.coingecko.com/coins/images/9956/standard/Badge_Dai.png?1696509996,Dai DAI,DAI,$1,0.0%,0.0%,0.1%,"$126,294,901",
https://assets.coingecko.com/coins/images/12504/standard/uniswap-logo.png?1720676669,Uniswap UNI,UNI,$5.34,2.2%,2.3%,0.8%,"$116,551,996","$3,197,662,730"
https://assets.coingecko.com/coins/images/4463/standard/WeChat_Image_20220118095654.png?1696505053,OKB OKB,OKB,$50.91,0.3%,0.4%,2.5%,"$10,207,750","$3,052,364,833"
https://assets.coingecko.com/coins/images/26455/standard/aptos_round.png?1696525528,Aptos APT,APT,$4.86,1.5%,6.1%,3.1%,"$129,065,002","$2,994,555,531"
https://assets.coingecko.com/coins/images/8183/standard/200X200.png?1735246724,Gate GT,GT,$23.16,0.2%,0.3%,3.0%,"$6,352,672","$2,847,106,027"
https://assets.coingecko.com/coins/images/28452/standard/ARUsPeNQ_400x400.jpeg?1696527447,Bittensor TAO,TAO,$325.09,2.2%,0.1%,37.3%,"$207,231,459","$2,802,997,974"
