Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$95,494.85",0.0%,0.6%,1.5%,"$13,518,699,473","$1,896,525,335,755"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,832.31",0.3%,0.4%,1.3%,"$7,456,285,361","$221,232,459,632"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$1.00,0.0%,0.0%,0.0%,"$16,336,361,630","$149,356,581,757"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.19,0.0%,0.1%,0.3%,"$1,085,790,433","$128,121,802,156"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$595.16,0.1%,0.3%,1.0%,"$372,507,763","$86,829,963,575"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$145.60,0.2%,1.2%,2.0%,"$1,814,859,015","$75,429,703,350"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$1,0.0%,0.0%,0.0%,"$3,379,557,340",
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1748,0.3%,2.0%,3.4%,"$554,863,927","$26,051,999,979"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6912,0.1%,1.0%,1.2%,"$891,848,601","$24,915,288,305"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.248,0.0%,0.2%,0.8%,"$448,498,098","$23,546,071,196"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,831.18",0.3%,0.4%,1.3%,"$5,535,973","$16,831,659,777"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$95,392.96",0.1%,0.6%,1.3%,"$137,798,446","$12,290,495,151"
https://assets.coingecko.com/coins/images/26375/standard/sui-ocean-square.png?1727791290,Sui SUI,SUI,$3.23,0.2%,3.7%,9.8%,"$1,047,092,107","$10,788,644,959"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$14.08,0.1%,1.6%,3.2%,"$227,347,537","$9,255,616,135"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$20.14,0.1%,2.9%,9.7%,"$168,296,150","$8,409,449,704"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.2702,0.2%,0.5%,5.2%,"$118,451,119","$8,360,252,020"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.05,0.1%,1.4%,0.5%,"$1,899,483","$8,357,616,409"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$1,0.0%,0.0%,0.0%,"$7,278,818","$7,925,379,574"
https://assets.coingecko.com/coins/images/17980/standard/photo_2024-09-10_17.09.00.jpeg?1725963446,Toncoin TON,TON,$3.12,0.3%,1.3%,4.8%,"$88,371,512","$7,747,095,568"
https://assets.coingecko.com/coins/images/11939/standard/shiba.png?1696511800,Shiba Inu SHIB,SHIB,$0.00001299,0.1%,1.4%,5.3%,"$110,909,616","$7,654,963,304"
https://assets.coingecko.com/coins/images/18834/standard/wstETH.png?1696518295,Wrapped stETH WSTETH,WSTETH,"$2,198.56",0.3%,0.7%,1.2%,"$15,894,378","$7,632,842,564"
https://assets.coingecko.com/coins/images/3688/standard/hbar.png?1696504364,Hedera HBAR,HBAR,$0.1791,0.3%,1.5%,5.4%,"$111,145,465","$7,564,950,693"
https://assets.coingecko.com/coins/images/780/standard/bitcoin-cash-circle.png?1696501932,Bitcoin Cash BCH,BCH,$358.63,0.1%,2.4%,2.0%,"$149,890,851","$7,125,219,099"
https://assets.coingecko.com/coins/images/50882/standard/hyperliquid.jpg?1729431300,Hyperliquid HYPE,HYPE,$20.80,1.1%,2.2%,18.4%,"$94,846,124","$6,946,999,714"
https://assets.coingecko.com/coins/images/2/standard/litecoin.png?1696501400,Litecoin LTC,LTC,$86.00,0.1%,0.7%,0.2%,"$211,690,136","$6,520,668,647"
https://static.coingecko.com/s/polkadot-73b0c058cae10a2f076a82dcade5cbe38601fad05d5e6211188f09eb96fa4617.gif,Polkadot DOT,DOT,$3.97,0.1%,2.8%,3.6%,"$117,634,315","$6,050,946,792"
https://assets.coingecko.com/coins/images/2518/standard/weth.png?1696503332,WETH WETH,WETH,"$1,832.59",0.3%,0.4%,1.1%,"$51,338,805",
https://assets.coingecko.com/coins/images/35021/standard/USDT.png?1707233575,Binance Bridged USDT (BNB Smart Chain) BSC-USD,BSC-USD,$1.00,0.1%,0.0%,0.0%,"$65,905,559","$5,185,169,840"
https://assets.coingecko.com/coins/images/11610/standard/Bitget_logo.png?1736925727,Bitget Token BGB,BGB,$4.34,0.1%,0.8%,0.5%,"$70,215,269","$5,073,465,811"
https://assets.coingecko.com/coins/images/69/standard/monero_logo.png?1696501460,Monero XMR,XMR,$267.28,1.3%,2.5%,17.2%,"$96,170,754","$4,938,514,653"
https://assets.coingecko.com/coins/images/33613/standard/usde.png?1733810059,Ethena USDe USDE,USDE,$1.00,0.0%,0.0%,0.1%,"$38,802,422","$4,688,637,218"
https://assets.coingecko.com/coins/images/54342/standard/pi_network.jpg?1739347576,Pi Network PI,PI,$0.5904,0.3%,1.0%,7.5%,"$81,552,723","$4,158,469,182"
https://assets.coingecko.com/coins/images/27045/standard/wbt_token.png?1696526096,WhiteBIT Coin WBT,WBT,$28.59,0.2%,0.9%,2.6%,"$9,154,265","$4,119,408,639"
https://assets.coingecko.com/coins/images/33033/standard/weETH.png?1701438396,Wrapped eETH WEETH,WEETH,"$1,949.21",0.1%,0.2%,1.0%,"$4,986,240",
https://assets.coingecko.com/coins/images/40143/standard/cbbtc.webp?1726136727,Coinbase Wrapped BTC CBBTC,CBBTC,"$95,487.96",0.0%,0.6%,1.5%,"$132,108,276","$4,081,609,700"
https://assets.coingecko.com/coins/images/29850/standard/pepe-token.jpeg?1696528776,Pepe PEPE,PEPE,$0.058211,0.5%,1.9%,8.9%,"$408,967,558","$3,454,883,947"
https://assets.coingecko.com/coins/images/9956/standard/Badge_Dai.png?1696509996,Dai DAI,DAI,$0.9998,0.0%,0.0%,0.0%,"$58,864,145","$3,270,913,372"
https://assets.coingecko.com/coins/images/26455/standard/aptos_round.png?1696525528,Aptos APT,APT,$5.18,0.6%,1.3%,6.3%,"$88,956,369","$3,211,045,418"
