Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$83,526.77",0.2%,2.1%,7.2%,"$27,386,820,845","$1,657,836,849,304"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,592.92",0.3%,3.3%,1.5%,"$11,892,105,427","$192,136,002,871"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$0.9997,0.0%,0.0%,0.1%,"$48,982,921,130","$144,348,975,547"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.10,0.0%,2.6%,9.8%,"$3,618,494,629","$122,407,647,188"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$583.17,0.0%,2.3%,5.9%,"$492,333,078","$85,069,867,594"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$127.75,0.6%,3.2%,21.2%,"$4,070,208,008","$66,003,290,265"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$0.9999,0.0%,0.0%,0.0%,"$6,595,247,897",
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1623,0.2%,3.4%,9.5%,"$885,391,094","$24,140,298,632"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2528,0.2%,2.5%,10.2%,"$715,597,904","$24,001,950,683"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6356,0.1%,3.8%,11.7%,"$649,028,252","$22,880,064,732"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,592.73",0.2%,3.4%,2.7%,"$20,666,692","$14,825,560,758"
