Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$84,793.08",0.5%,0.0%,5.6%,"$24,772,374,312","$1,682,298,799,075"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,640.09",2.6%,0.2%,2.1%,"$11,463,027,832","$197,674,393,449"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$0.9998,0.0%,0.0%,0.0%,"$21,031,830,817","$144,357,520,564"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.18,0.8%,2.7%,7.3%,"$3,214,459,667","$126,832,583,903"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$588.41,0.5%,1.2%,4.7%,"$446,445,946","$85,830,394,581"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$131.90,1.5%,1.9%,19.0%,"$3,990,908,230","$67,981,231,464"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$1,0.0%,0.0%,0.0%,"$7,352,259,430","$60,065,202,132"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1675,2.2%,0.9%,7.1%,"$870,259,681","$24,785,456,690"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2536,0.3%,2.3%,7.3%,"$645,874,388","$24,045,677,593"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6583,1.3%,1.5%,8.4%,"$602,358,444","$23,718,545,249"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,638.26",2.6%,0.0%,5.6%,"$16,642,147","$15,234,638,513"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$84,772.67",0.6%,0.1%,5.5%,"$245,312,790","$10,935,614,404"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.40,0.8%,0.8%,4.6%,"$2,689,365","$8,620,094,895"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$20.44,2.0%,1.3%,22.9%,"$248,602,618","$8,482,325,532"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$13.17,2.6%,0.8%,11.2%,"$326,710,871","$8,382,825,750"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.248,1.4%,1.4%,0.5%,"$147,553,823","$7,644,112,862"
https://assets.coingecko.com/coins/images/26375/standard/sui-ocean-square.png?1727791290,Sui SUI,SUI,$2.32,1.7%,0.9%,15.1%,"$1,030,466,320","$7,551,163,166"
https://assets.coingecko.com/coins/images/11939/standard/shiba.png?1696511800,Shiba Inu SHIB,SHIB,$0.00001236,1.6%,1.3%,6.7%,"$129,575,994","$7,267,414,412"
https://assets.coingecko.com/coins/images/17980/standard/photo_2024-09-10_17.09.00.jpeg?1725963446,Toncoin TON,TON,$2.91,1.7%,3.4%,9.6%,"$176,030,383","$7,205,051,150"
https://assets.coingecko.com/coins/images/3688/standard/hbar.png?1696504364,Hedera HBAR,HBAR,$0.1709,1.7%,0.3%,16.1%,"$209,767,564","$7,196,394,599"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$1.00,0.0%,0.0%,0.0%,"$8,020,549","$7,138,660,465"
https://assets.coingecko.com/coins/images/18834/standard/wstETH.png?1696518295,Wrapped stETH WSTETH,WSTETH,"$1,969.92",3.0%,0.4%,2.7%,"$12,709,800","$7,012,667,266"
https://assets.coingecko.com/coins/images/780/standard/bitcoin-cash-circle.png?1696501932,Bitcoin Cash BCH,BCH,$347.25,0.3%,0.9%,19.9%,"$178,617,877","$6,911,881,620"
https://assets.coingecko.com/coins/images/2/standard/litecoin.png?1696501400,Litecoin LTC,LTC,$79.74,1.2%,1.8%,5.0%,"$318,246,654","$6,032,054,308"
https://static.coingecko.com/s/polkadot-73b0c058cae10a2f076a82dcade5cbe38601fad05d5e6211188f09eb96fa4617.gif,Polkadot DOT,DOT,$3.80,2.3%,2.8%,0.0%,"$152,874,138","$5,760,434,133"
https://assets.coingecko.com/coins/images/12151/standard/OM_Token.png?1696511991,MANTRA OM,OM,$5.60,3.7%,11.1%,6.5%,"$120,345,886","$5,528,032,200"
https://assets.coingecko.com/coins/images/50882/standard/hyperliquid.jpg?1729431300,Hyperliquid HYPE,HYPE,$16.23,2.8%,0.1%,54.0%,"$125,671,626","$5,346,190,662"
https://assets.coingecko.com/coins/images/11610/standard/Bitget_logo.png?1736925727,Bitget Token BGB,BGB,$4.33,0.9%,0.9%,2.0%,"$67,386,210","$5,202,227,662"
https://assets.coingecko.com/coins/images/35021/standard/USDT.png?1707233575,Binance Bridged USDT (BNB Smart Chain) BSC-USD,BSC-USD,$0.999,0.1%,0.1%,0.3%,"$157,758,673","$5,183,941,340"
https://assets.coingecko.com/coins/images/54342/standard/pi_network.jpg?1739347576,Pi Network PI,PI,$0.7472,0.6%,1.8%,22.7%,"$357,579,224","$5,153,099,618"
https://assets.coingecko.com/coins/images/33613/standard/usde.png?1733810059,Ethena USDe USDE,USDE,$0.9986,0.1%,0.0%,0.1%,"$70,722,778","$4,990,368,319"
https://assets.coingecko.com/coins/images/2518/standard/weth.png?1696503332,WETH WETH,WETH,"$1,643.19",3.2%,0.4%,2.6%,"$201,893,646","$4,545,022,445"
https://assets.coingecko.com/coins/images/27045/standard/wbt_token.png?1696526096,WhiteBIT Coin WBT,WBT,$27.86,0.2%,0.7%,0.8%,"$19,321,652","$4,016,526,191"
https://assets.coingecko.com/coins/images/69/standard/monero_logo.png?1696501460,Monero XMR,XMR,$206.55,0.0%,0.4%,2.5%,"$54,054,251","$3,823,097,863"
https://assets.coingecko.com/coins/images/33033/standard/weETH.png?1701438396,Wrapped eETH WEETH,WEETH,"$1,743.77",2.6%,0.2%,2.6%,"$7,405,482","$3,638,418,462"
https://assets.coingecko.com/coins/images/12504/standard/uniswap-logo.png?1720676669,Uniswap UNI,UNI,$5.52,2.3%,0.1%,3.3%,"$126,407,521","$3,310,617,461"
