Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$84,564.44",0.2%,1.2%,1.9%,"$25,879,126,038","$1,678,901,518,243"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,618.29",0.3%,1.8%,9.8%,"$11,614,582,021","$195,348,496,649"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$0.9998,0.0%,0.0%,0.0%,"$47,047,776,041","$144,357,411,205"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.17,1.2%,5.4%,3.5%,"$3,127,496,379","$126,688,824,039"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$593.04,0.0%,0.5%,0.6%,"$468,026,461","$86,522,008,539"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$129.74,0.8%,4.4%,8.7%,"$4,641,657,533","$66,986,578,950"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$1,0.0%,0.0%,0.0%,"$8,038,740,526","$60,069,949,616"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1652,0.7%,1.8%,0.1%,"$861,391,896","$24,584,724,852"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2474,0.2%,0.6%,4.0%,"$572,113,792","$23,494,518,147"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6474,0.7%,2.6%,1.2%,"$672,302,406","$23,309,665,991"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,617.77",0.4%,1.8%,9.6%,"$17,287,754","$15,089,947,660"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$84,529.13",0.2%,1.2%,2.1%,"$236,624,536","$10,898,264,035"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.39,0.3%,0.3%,3.2%,"$2,664,751","$8,679,329,993"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$20.05,0.3%,5.2%,15.7%,"$347,028,882","$8,336,646,535"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$12.97,0.4%,1.9%,2.5%,"$331,503,014","$8,279,835,063"
https://assets.coingecko.com/coins/images/26375/standard/sui-ocean-square.png?1727791290,Sui SUI,SUI,$2.34,0.7%,5.7%,7.9%,"$1,221,174,582","$7,605,379,398"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.2447,0.8%,2.9%,2.0%,"$138,753,029","$7,544,231,552"
https://assets.coingecko.com/coins/images/3688/standard/hbar.png?1696504364,Hedera HBAR,HBAR,$0.1725,0.6%,2.0%,9.0%,"$242,830,385","$7,283,070,059"
https://assets.coingecko.com/coins/images/11939/standard/shiba.png?1696511800,Shiba Inu SHIB,SHIB,$0.00001235,0.2%,0.7%,1.8%,"$131,965,241","$7,281,727,019"
https://assets.coingecko.com/coins/images/17980/standard/photo_2024-09-10_17.09.00.jpeg?1725963446,Toncoin TON,TON,$2.89,0.2%,0.2%,12.0%,"$179,041,350","$7,180,020,492"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$0.9999,0.0%,0.0%,0.0%,"$10,855,466","$7,159,868,737"
https://assets.coingecko.com/coins/images/18834/standard/wstETH.png?1696518295,Wrapped stETH WSTETH,WSTETH,"$1,941.09",0.4%,1.7%,9.4%,"$12,666,364","$6,917,229,704"
https://assets.coingecko.com/coins/images/780/standard/bitcoin-cash-circle.png?1696501932,Bitcoin Cash BCH,BCH,$342.15,0.7%,9.6%,15.7%,"$239,377,103","$6,794,095,375"
https://assets.coingecko.com/coins/images/12151/standard/OM_Token.png?1696511991,MANTRA OM,OM,$6.32,0.6%,0.8%,1.2%,"$75,845,466","$6,126,185,634"
https://assets.coingecko.com/coins/images/2/standard/litecoin.png?1696501400,Litecoin LTC,LTC,$78.74,0.2%,3.4%,3.7%,"$350,270,765","$5,962,601,364"
https://static.coingecko.com/s/polkadot-73b0c058cae10a2f076a82dcade5cbe38601fad05d5e6211188f09eb96fa4617.gif,Polkadot DOT,DOT,$3.67,1.0%,2.5%,6.6%,"$137,077,209","$5,590,220,835"
https://assets.coingecko.com/coins/images/50882/standard/hyperliquid.jpg?1729431300,Hyperliquid HYPE,HYPE,$16.12,0.7%,2.7%,39.2%,"$130,211,706","$5,382,776,135"
https://assets.coingecko.com/coins/images/11610/standard/Bitget_logo.png?1736925727,Bitget Token BGB,BGB,$4.37,0.2%,0.2%,1.2%,"$80,242,827","$5,245,208,956"
https://assets.coingecko.com/coins/images/35021/standard/USDT.png?1707233575,Binance Bridged USDT (BNB Smart Chain) BSC-USD,BSC-USD,$1.00,0.0%,0.1%,0.1%,"$153,851,900","$5,187,817,994"
https://assets.coingecko.com/coins/images/54342/standard/pi_network.jpg?1739347576,Pi Network PI,PI,$0.7494,0.7%,10.9%,18.1%,"$580,204,014","$5,140,915,830"
https://assets.coingecko.com/coins/images/33613/standard/usde.png?1733810059,Ethena USDe USDE,USDE,$0.9993,0.0%,0.0%,0.0%,"$72,245,736","$5,006,507,913"
