Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$93,946.68",0.4%,0.8%,10.5%,"$15,885,867,214","$1,866,433,296,244"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,792.08",0.6%,1.7%,12.8%,"$9,445,296,381","$216,467,579,128"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$1.00,0.0%,0.0%,0.0%,"$17,182,645,900","$147,176,365,720"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.26,0.8%,2.6%,8.7%,"$3,697,201,249","$132,156,629,184"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$605.27,0.0%,0.6%,2.3%,"$549,857,510","$88,326,027,037"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$148.67,0.3%,0.5%,8.2%,"$2,286,676,032","$76,996,073,700"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$0.9999,0.0%,0.0%,0.0%,"$4,742,486,726",
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1803,0.9%,0.9%,15.8%,"$1,174,262,331","$26,892,090,015"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.7117,0.3%,0.2%,14.6%,"$572,983,783","$25,667,457,711"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2461,0.3%,2.4%,0.1%,"$625,568,293","$23,369,896,959"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,791.77",0.5%,1.7%,12.9%,"$20,308,859","$16,559,665,740"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$93,952.62",0.4%,0.6%,10.5%,"$114,418,834","$12,103,851,702"
https://assets.coingecko.com/coins/images/26375/standard/sui-ocean-square.png?1727791290,Sui SUI,SUI,$3.57,1.4%,1.7%,69.1%,"$1,347,833,917","$11,618,224,776"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$14.68,0.0%,1.6%,9.7%,"$313,980,432","$9,656,701,148"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$21.94,0.4%,1.6%,12.4%,"$266,963,478","$9,137,596,853"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.2852,0.3%,2.5%,16.6%,"$213,772,279","$8,804,295,211"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.08,0.1%,0.3%,2.6%,"$3,024,038","$8,388,030,711"
https://assets.coingecko.com/coins/images/17980/standard/photo_2024-09-10_17.09.00.jpeg?1725963446,Toncoin TON,TON,$3.30,1.6%,1.6%,9.6%,"$165,164,729","$8,283,629,583"
https://assets.coingecko.com/coins/images/3688/standard/hbar.png?1696504364,Hedera HBAR,HBAR,$0.1918,0.3%,0.1%,15.3%,"$149,555,178","$8,110,572,547"
https://assets.coingecko.com/coins/images/11939/standard/shiba.png?1696511800,Shiba Inu SHIB,SHIB,$0.00001353,0.9%,4.4%,9.0%,"$176,152,561","$7,975,605,291"
https://assets.coingecko.com/coins/images/18834/standard/wstETH.png?1696518295,Wrapped stETH WSTETH,WSTETH,"$2,154.56",0.3%,1.4%,13.1%,"$28,789,636","$7,621,340,880"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$0.9998,0.0%,0.0%,0.0%,"$5,313,549","$7,598,695,412"
https://assets.coingecko.com/coins/images/780/standard/bitcoin-cash-circle.png?1696501932,Bitcoin Cash BCH,BCH,$347.37,0.3%,3.0%,3.2%,"$158,335,845","$6,908,740,344"
https://assets.coingecko.com/coins/images/2/standard/litecoin.png?1696501400,Litecoin LTC,LTC,$85.83,0.7%,2.1%,10.3%,"$266,173,772","$6,508,519,654"
https://static.coingecko.com/s/polkadot-73b0c058cae10a2f076a82dcade5cbe38601fad05d5e6211188f09eb96fa4617.gif,Polkadot DOT,DOT,$4.14,0.2%,3.6%,6.0%,"$156,531,818","$6,300,732,608"
https://assets.coingecko.com/coins/images/50882/standard/hyperliquid.jpg?1729431300,Hyperliquid HYPE,HYPE,$17.57,0.4%,2.2%,0.0%,"$68,615,656","$5,867,939,737"
https://assets.coingecko.com/coins/images/35021/standard/USDT.png?1707233575,Binance Bridged USDT (BNB Smart Chain) BSC-USD,BSC-USD,$1.00,0.0%,0.0%,0.0%,"$135,800,187","$5,182,384,536"
https://assets.coingecko.com/coins/images/11610/standard/Bitget_logo.png?1736925727,Bitget Token BGB,BGB,$4.38,0.0%,1.0%,0.4%,"$88,413,177","$5,122,877,792"
https://assets.coingecko.com/coins/images/2518/standard/weth.png?1696503332,WETH WETH,WETH,"$1,795.52",0.3%,1.4%,13.0%,"$107,406,073","$5,088,774,428"
https://assets.coingecko.com/coins/images/33613/standard/usde.png?1733810059,Ethena USDe USDE,USDE,$0.9994,0.0%,0.0%,0.0%,"$35,715,423","$4,754,796,000"
https://assets.coingecko.com/coins/images/54342/standard/pi_network.jpg?1739347576,Pi Network PI,PI,$0.6346,0.2%,2.5%,1.3%,"$67,035,604","$4,419,263,916"
https://assets.coingecko.com/coins/images/69/standard/monero_logo.png?1696501460,Monero XMR,XMR,$229.00,0.4%,0.5%,6.8%,"$41,619,453","$4,225,613,212"
https://assets.coingecko.com/coins/images/27045/standard/wbt_token.png?1696526096,WhiteBIT Coin WBT,WBT,$29.13,0.1%,0.8%,3.9%,"$7,439,797","$4,198,713,592"
https://assets.coingecko.com/coins/images/33033/standard/weETH.png?1701438396,Wrapped eETH WEETH,WEETH,"$1,912.76",0.5%,1.5%,13.0%,"$7,951,202","$4,005,412,035"
https://assets.coingecko.com/coins/images/40143/standard/cbbtc.webp?1726136727,Coinbase Wrapped BTC CBBTC,CBBTC,"$93,863.33",0.5%,0.8%,10.4%,"$133,161,588","$3,822,738,558"
https://assets.coingecko.com/coins/images/29850/standard/pepe-token.jpeg?1696528776,Pepe PEPE,PEPE,$0.058793,0.9%,4.2%,16.3%,"$454,530,926","$3,698,930,220"
https://assets.coingecko.com/coins/images/26455/standard/aptos_round.png?1696525528,Aptos APT,APT,$5.40,0.5%,4.0%,6.9%,"$119,862,970","$3,345,672,151"
https://assets.coingecko.com/coins/images/12504/standard/uniswap-logo.png?1720676669,Uniswap UNI,UNI,$5.53,1.0%,5.3%,5.0%,"$199,266,193","$3,323,707,692"
https://assets.coingecko.com/coins/images/9956/standard/Badge_Dai.png?1696509996,Dai DAI,DAI,$1.00,0.0%,0.0%,0.0%,"$50,454,007","$3,284,254,449"
https://assets.coingecko.com/coins/images/28452/standard/ARUsPeNQ_400x400.jpeg?1696527447,Bittensor TAO,TAO,$360.93,0.1%,3.2%,12.1%,"$98,721,581","$3,127,786,581"
https://assets.coingecko.com/coins/images/4463/standard/WeChat_Image_20220118095654.png?1696505053,OKB OKB,OKB,$51.98,0.0%,1.5%,2.8%,"$4,743,863","$3,118,932,029"
https://assets.coingecko.com/coins/images/10365/standard/near.jpg?1696510367,NEAR Protocol NEAR,NEAR,$2.51,0.5%,4.5%,12.0%,"$130,975,313","$3,038,836,632"
