Image,Name,Ticker,Price,Price Change 1h,Price Change 24h,Price Change 7d,24h Volume,Market Cap
https://assets.coingecko.com/coins/images/1/standard/bitcoin.png?1696501400,Bitcoin BTC,BTC,"$94,401.40",0.3%,1.4%,0.5%,"$18,613,191,314","$1,874,977,622,477"
https://assets.coingecko.com/coins/images/279/standard/ethereum.png?1696501628,Ethereum ETH,ETH,"$1,803.41",0.4%,1.5%,1.1%,"$8,479,526,450","$217,728,800,000"
https://assets.coingecko.com/coins/images/325/standard/Tether.png?1696501661,Tether USDT,USDT,$1.00,0.0%,0.0%,0.0%,"$17,081,661,282","$149,360,931,784"
https://assets.coingecko.com/coins/images/44/standard/xrp-symbol-white-128.png?1696501442,XRP XRP,XRP,$2.16,0.6%,1.6%,4.3%,"$1,538,966,843","$126,556,213,842"
https://assets.coingecko.com/coins/images/825/standard/bnb-icon2_2x.png?1696501970,BNB BNB,BNB,$589.99,0.3%,1.5%,2.3%,"$582,874,740","$86,072,014,869"
https://assets.coingecko.com/coins/images/4128/standard/solana.png?1718769756,Solana SOL,SOL,$146.26,0.9%,0.6%,1.6%,"$2,089,860,844","$75,795,961,091"
https://assets.coingecko.com/coins/images/6319/standard/usdc.png?1696506694,USDC USDC,USDC,$0.9999,0.0%,0.0%,0.0%,"$6,210,871,516","$61,473,419,246"
https://assets.coingecko.com/coins/images/5/standard/dogecoin.png?1696501409,Dogecoin DOGE,DOGE,$0.1719,0.8%,1.6%,4.0%,"$671,348,501","$25,612,379,075"
https://assets.coingecko.com/coins/images/975/standard/cardano.png?1696502090,Cardano ADA,ADA,$0.6796,0.9%,2.3%,4.0%,"$603,066,788","$24,486,545,200"
https://assets.coingecko.com/coins/images/1094/standard/tron-logo.png?1696502193,TRON TRX,TRX,$0.2494,0.1%,0.6%,2.0%,"$474,754,021","$23,681,977,385"
https://assets.coingecko.com/coins/images/13442/standard/steth_logo.png?1696513206,Lido Staked Ether STETH,STETH,"$1,801.73",0.4%,1.5%,1.1%,"$8,342,056","$16,537,479,260"
https://assets.coingecko.com/coins/images/7598/standard/wrapped_bitcoin_wbtc.png?1696507857,Wrapped Bitcoin WBTC,WBTC,"$94,378.24",0.4%,1.4%,0.5%,"$214,390,750","$12,150,826,974"
https://assets.coingecko.com/coins/images/26375/standard/sui-ocean-square.png?1727791290,Sui SUI,SUI,$3.31,0.4%,4.0%,6.9%,"$1,051,651,818","$11,040,225,270"
https://assets.coingecko.com/coins/images/877/standard/chainlink-new-logo.png?1696502009,Chainlink LINK,LINK,$14.00,0.8%,1.0%,5.7%,"$229,656,848","$9,197,527,338"
https://assets.coingecko.com/coins/images/8418/standard/leo-token.png?1696508607,LEO Token LEO,LEO,$9.09,0.1%,1.2%,0.1%,"$2,173,744","$8,391,404,766"
https://assets.coingecko.com/coins/images/12559/standard/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche AVAX,AVAX,$20.05,0.3%,1.2%,7.9%,"$195,336,647","$8,377,850,133"
https://assets.coingecko.com/coins/images/100/standard/fmpFRHHQ_400x400.jpg?1735231350,Stellar XLM,XLM,$0.2678,0.8%,0.5%,6.9%,"$133,984,363","$8,283,125,258"
https://assets.coingecko.com/coins/images/39926/standard/usds.webp?1726666683,USDS USDS,USDS,$0.9999,0.0%,0.0%,0.0%,"$7,232,179","$7,914,870,662"
https://assets.coingecko.com/coins/images/11939/standard/shiba.png?1696511800,Shiba Inu SHIB,SHIB,$0.0000129,0.6%,1.0%,4.8%,"$111,095,995","$7,601,019,408"
